Algorithm,Dataset,Gamma,Beta1,Beta2,Round,Global_Validation_Loss,F1_Score,Top1_Accuracy_Percent,Num_Selected_Clients,Num_Total_Clients,Num_Model_Params,Round_Time_Sec,Client_Time_Sec,Server_Time_Sec,Spatial_Var_Time_Sec,Peak_Memory_MB,Seed
FedHST,FashionMNIST,0.5,0.7,0.9999,29,0.4055526877641678,0.8551085603898179,85.94,22,100,54410,9.358721494674683,9.348596811294556,0.010124683380126953,0.009520530700683594,122.98046875,2
FedHST,FashionMNIST,0.5,0.7,0.9999,30,0.5528291339397431,0.78934368379216,81.07,28,100,54410,12.97143006324768,12.959407091140747,0.012022972106933594,0.011376142501831055,122.98046875,2
FedHST,FashionMNIST,0.5,0.7,0.9999,31,0.6379549735546112,0.7667942766008473,79.02,22,100,54410,9.285523891448975,9.275307416915894,0.010216474533081055,0.009580373764038086,122.98046875,2
FedHST,FashionMNIST,0.5,0.7,0.9999,32,0.6241723872661591,0.7753474441985218,79.05,24,100,54410,10.319242715835571,10.309509038925171,0.00973367691040039,0.009176015853881836,122.98046875,2
FedHST,FashionMNIST,0.5,0.7,0.9999,33,0.4627894426107407,0.8292144998881519,83.31,20,100,54410,7.9729530811309814,7.963450908660889,0.009502172470092773,0.0088958740234375,122.98046875,2
FedHST,FashionMNIST,0.5,0.7,0.9999,34,0.49945666761398316,0.8224849770979074,82.42,23,100,54410,11.387024879455566,11.376813173294067,0.010211706161499023,0.009660959243774414,122.98046875,2
FedHST,FashionMNIST,0.5,0.7,0.9999,35,0.6694524105548859,0.7778352196581958,79.14,26,100,54410,12.522040128707886,12.510098457336426,0.011941671371459961,0.011281967163085938,122.98046875,2
FedHST,FashionMNIST,0.5,0.7,0.9999,36,0.5461906588554383,0.808742858223926,81.67,22,100,54410,10.012410879135132,10.003592014312744,0.008818864822387695,0.008279800415039062,122.98046875,2
FedHST,FashionMNIST,0.5,0.7,0.9999,37,0.3961031888961792,0.8597262839812757,86.24,28,100,54410,12.576236486434937,12.562989950180054,0.013246536254882812,0.012596607208251953,122.98046875,2
FedHST,FashionMNIST,0.5,0.7,0.9999,38,0.37045270965099336,0.8668109411603169,86.92,29,100,54410,15.016061305999756,15.00405740737915,0.012003898620605469,0.011414527893066406,122.98046875,2
FedHST,FashionMNIST,0.5,0.7,0.9999,39,0.40397828884124753,0.8512111893370371,85.25,24,100,54410,11.577058553695679,11.567512273788452,0.009546279907226562,0.008975982666015625,122.98046875,2
FedHST,FashionMNIST,0.5,0.7,0.9999,40,0.3606215687036514,0.8705016306616666,87.12,29,100,54410,12.051385879516602,12.038905620574951,0.01248025894165039,0.011869192123413086,122.98046875,2
FedHST,FashionMNIST,0.5,0.7,0.9999,41,0.40337993576526643,0.8575950426732494,86.15,20,100,54410,9.521191120147705,9.512518644332886,0.008672475814819336,0.00814962387084961,122.98046875,2
FedHST,FashionMNIST,0.5,0.7,0.9999,42,0.48930422956943515,0.8137789039286064,83.38,28,100,54410,12.25874924659729,12.246028661727905,0.012720584869384766,0.01207280158996582,122.98046875,2
FedHST,FashionMNIST,0.5,0.7,0.9999,43,0.5957673398256302,0.7962684753580997,82.54,20,100,54410,8.609153985977173,8.599725008010864,0.009428977966308594,0.008807659149169922,122.98046875,2
FedHST,FashionMNIST,0.5,0.7,0.9999,44,0.5900545890808105,0.8012830299607749,82.08,23,100,54410,9.261364698410034,9.251751184463501,0.009613513946533203,0.009066104888916016,122.98046875,2
FedHST,FashionMNIST,0.5,0.7,0.9999,45,0.48709700412750245,0.8236471454738965,83.52,22,100,54410,7.10840368270874,7.098741769790649,0.00966191291809082,0.00905156135559082,122.98046875,2
FedHST,FashionMNIST,0.5,0.7,0.9999,46,0.4370206332921982,0.8453169043842756,84.98,26,100,54410,12.68812370300293,12.676698684692383,0.011425018310546875,0.010780096054077148,122.98046875,2
FedHST,FashionMNIST,0.5,0.7,0.9999,47,0.4203977982878685,0.849403179118491,85.11,21,100,54410,9.639749765396118,9.63099980354309,0.008749961853027344,0.00819849967956543,122.98046875,2
FedHST,FashionMNIST,0.5,0.7,0.9999,48,0.40276321966648104,0.8548214464998942,85.4,25,100,54410,10.445940017700195,10.436571836471558,0.009368181228637695,0.008860111236572266,122.98046875,2
FedHST,FashionMNIST,0.5,0.7,0.9999,49,0.38255713827610016,0.8643823064908652,86.42,27,100,54410,11.962714910507202,11.951226234436035,0.011488676071166992,0.010876655578613281,122.98046875,2
FedHST,FashionMNIST,0.5,0.7,0.9999,50,0.4444646644592285,0.8431777539586344,84.38,20,100,54410,6.751503944396973,6.740968704223633,0.010535240173339844,0.009846925735473633,122.98046875,2
FedAdam,FashionMNIST,,0.9,0.999,1,2.7217447940826416,0.23926852405599258,35.98,26,100,54410,13.610691785812378,13.60309386253357,0.007597923278808594,,121.9208984375,0
FedAdam,FashionMNIST,,0.9,0.999,2,1.3224173625946045,0.4504130315496219,52.17,27,100,54410,11.677289247512817,11.67007327079773,0.007215976715087891,,122.33984375,0
FedAdam,FashionMNIST,,0.9,0.999,3,1.4522883694648743,0.48050221762747325,52.34,29,100,54410,13.06982946395874,13.061126470565796,0.008702993392944336,,122.7578125,0
FedAdam,FashionMNIST,,0.9,0.999,4,1.1311306054115295,0.5963641121683764,62.03,22,100,54410,8.984553098678589,8.97699785232544,0.007555246353149414,,122.7578125,0
FedAdam,FashionMNIST,,0.9,0.999,5,0.7192502762794495,0.746997428890759,76.46,26,100,54410,10.411798000335693,10.405418395996094,0.006379604339599609,,122.7578125,0
FedAdam,FashionMNIST,,0.9,0.999,6,0.8108118943214416,0.715338642979476,74.25,20,100,54410,8.447883367538452,8.442613124847412,0.005270242691040039,,122.7578125,0
FedAdam,FashionMNIST,,0.9,0.999,7,0.8978260283470154,0.7008763491142646,71.84,23,100,54410,8.559399843215942,8.552579879760742,0.006819963455200195,,122.7578125,0
FedAdam,FashionMNIST,,0.9,0.999,8,0.8345257855415344,0.7190171549389126,72.6,28,100,54410,10.887868881225586,10.879945278167725,0.007923603057861328,,122.7578125,0
FedAdam,FashionMNIST,,0.9,0.999,9,0.5215108419418335,0.8227972190650537,82.48,28,100,54410,14.055780172348022,14.047497510910034,0.008282661437988281,,122.7578125,0
FedAdam,FashionMNIST,,0.9,0.999,10,0.6566916331768036,0.7717848390752537,77.69,30,100,54410,13.853273153305054,13.845234394073486,0.008038759231567383,,122.966796875,0
FedAdam,FashionMNIST,,0.9,0.999,11,0.7383234976768493,0.7533402181769537,76.03,20,100,54410,7.373254060745239,7.366936922073364,0.006317138671875,,122.966796875,0
FedAdam,FashionMNIST,,0.9,0.999,12,0.5672347309350967,0.8032087037746429,80.63,20,100,54410,11.187010288238525,11.181289911270142,0.005720376968383789,,122.966796875,0
FedAdam,FashionMNIST,,0.9,0.999,13,0.4975351635694504,0.8242495909378637,83.14,24,100,54410,10.609022378921509,10.602554321289062,0.006468057632446289,,122.966796875,0
FedAdam,FashionMNIST,,0.9,0.999,14,0.5100649305343627,0.8180114103270189,82.74,28,100,54410,11.24260950088501,11.235684394836426,0.006925106048583984,,122.966796875,0
FedAdam,FashionMNIST,,0.9,0.999,15,0.600099615573883,0.7894609580428605,79.53,27,100,54410,13.050256967544556,13.042232036590576,0.008024930953979492,,122.966796875,0
FedAdam,FashionMNIST,,0.9,0.999,16,0.5161140335559845,0.8086600141217044,81.59,25,100,54410,8.338933229446411,8.332023859024048,0.006909370422363281,,122.966796875,0
FedAdam,FashionMNIST,,0.9,0.999,17,0.4608141892910004,0.8350947568683317,83.85,26,100,54410,10.85322380065918,10.84647512435913,0.006748676300048828,,122.966796875,0
FedAdam,FashionMNIST,,0.9,0.999,18,0.6142379600524902,0.7750918523439829,78.47,26,100,54410,9.680593490600586,9.674224376678467,0.006369113922119141,,122.966796875,0
FedAdam,FashionMNIST,,0.9,0.999,19,0.7260125462532043,0.7444013166940117,76.69,20,100,54410,8.698728322982788,8.692961692810059,0.005766630172729492,,122.966796875,0
FedAdam,FashionMNIST,,0.9,0.999,20,0.5147706719636918,0.8100920681965844,81.76,27,100,54410,11.586724519729614,11.578674554824829,0.008049964904785156,,122.966796875,0
FedAdam,FashionMNIST,,0.9,0.999,21,0.5472464148521423,0.8173295040811993,82.24,30,100,54410,13.280691862106323,13.273439884185791,0.0072519779205322266,,122.966796875,0
FedAdam,FashionMNIST,,0.9,0.999,22,0.607102791261673,0.8085001094216017,81.11,25,100,54410,12.347309827804565,12.340196132659912,0.00711369514465332,,122.966796875,0
FedAdam,FashionMNIST,,0.9,0.999,23,0.5240154523849487,0.8279351158892805,83.08,29,100,54410,10.025617837905884,10.018110513687134,0.00750732421875,,122.966796875,0
FedAdam,FashionMNIST,,0.9,0.999,24,0.408404819393158,0.8590958212585947,86.27,20,100,54410,8.400503873825073,8.395545721054077,0.004958152770996094,,122.966796875,0
FedAdam,FashionMNIST,,0.9,0.999,25,0.4273616522550583,0.8447607557902364,84.98,21,100,54410,10.282562017440796,10.277318716049194,0.0052433013916015625,,122.966796875,0
FedAdam,FashionMNIST,,0.9,0.999,26,0.5734556385040284,0.80247989486239,80.98,25,100,54410,10.233157396316528,10.226947784423828,0.006209611892700195,,122.966796875,0
FedAdam,FashionMNIST,,0.9,0.999,27,0.5317391674518586,0.8157213356333418,81.83,25,100,54410,12.489668846130371,12.483207702636719,0.006461143493652344,,122.966796875,0
FedAdam,FashionMNIST,,0.9,0.999,28,0.47333531761169434,0.8390336959377104,83.89,25,100,54410,11.944868564605713,11.937998294830322,0.006870269775390625,,122.966796875,0
FedAdam,FashionMNIST,,0.9,0.999,29,0.44514796168804166,0.8451548283703698,84.99,20,100,54410,7.477944374084473,7.471926689147949,0.0060176849365234375,,122.966796875,0
FedAdam,FashionMNIST,,0.9,0.999,30,0.43506940941810607,0.8458608229259721,85.28,27,100,54410,10.658359050750732,10.651330709457397,0.007028341293334961,,122.966796875,0
FedAdam,FashionMNIST,,0.9,0.999,31,0.41793027131557464,0.8563304325318155,86.24,28,100,54410,11.581732511520386,11.574140071868896,0.007592439651489258,,122.966796875,0
FedAdam,FashionMNIST,,0.9,0.999,32,0.40719396891593934,0.8568157784580072,86.1,30,100,54410,13.500924110412598,13.492100238800049,0.008823871612548828,,122.966796875,0
FedAdam,FashionMNIST,,0.9,0.999,33,0.4117583772659302,0.8518296703862583,85.43,25,100,54410,10.636093378067017,10.629258871078491,0.006834506988525391,,122.966796875,0
FedAdam,FashionMNIST,,0.9,0.999,34,0.3814554379582405,0.8638406007347562,86.41,30,100,54410,12.913456201553345,12.905388116836548,0.008068084716796875,,122.966796875,0
FedAdam,FashionMNIST,,0.9,0.999,35,0.3975935731649399,0.8596516085082921,86.1,26,100,54410,10.802971363067627,10.795687913894653,0.007283449172973633,,122.966796875,0
FedAdam,FashionMNIST,,0.9,0.999,36,0.5229369162082672,0.8168994516537914,81.7,27,100,54410,12.282580375671387,12.274616003036499,0.007964372634887695,,122.966796875,0
FedAdam,FashionMNIST,,0.9,0.999,37,0.567954809141159,0.7994690946590969,80.49,30,100,54410,12.897010087966919,12.888358116149902,0.008651971817016602,,122.966796875,0
FedAdam,FashionMNIST,,0.9,0.999,38,0.44173555133342746,0.8393615155980605,84.43,25,100,54410,11.211955547332764,11.204471588134766,0.007483959197998047,,122.966796875,0
FedAdam,FashionMNIST,,0.9,0.999,39,0.3956827363848686,0.858040353692618,86.36,26,100,54410,13.169389486312866,13.162744283676147,0.00664520263671875,,122.966796875,0
FedAdam,FashionMNIST,,0.9,0.999,40,0.4134078124523163,0.8564614857781013,86.21,27,100,54410,9.09038782119751,9.082932233810425,0.007455587387084961,,122.966796875,0
FedAdam,FashionMNIST,,0.9,0.999,41,0.45731156606674195,0.8433474960362272,84.63,24,100,54410,9.38017749786377,9.374372959136963,0.005804538726806641,,122.966796875,0
FedAdam,FashionMNIST,,0.9,0.999,42,0.4795755247831345,0.8349023716469732,83.7,30,100,54410,9.803247928619385,9.796103477478027,0.007144451141357422,,122.966796875,0
FedAdam,FashionMNIST,,0.9,0.999,43,0.40424397728443145,0.8618390602790635,86.22,22,100,54410,9.149113655090332,9.142426490783691,0.006687164306640625,,122.966796875,0
FedAdam,FashionMNIST,,0.9,0.999,44,0.4195027477502823,0.8576710984179978,85.93,29,100,54410,12.198674440383911,12.191451072692871,0.007223367691040039,,122.966796875,0
FedAdam,FashionMNIST,,0.9,0.999,45,0.5128022380590439,0.829121117738006,83.66,27,100,54410,11.516151189804077,11.509161233901978,0.006989955902099609,,122.966796875,0
FedAdam,FashionMNIST,,0.9,0.999,46,0.5522274002075195,0.8198018361966929,83.06,21,100,54410,8.897091627120972,8.890360355377197,0.006731271743774414,,122.966796875,0
FedAdam,FashionMNIST,,0.9,0.999,47,0.47334068832397463,0.8446825670868323,85.31,28,100,54410,12.700018644332886,12.692315340042114,0.007703304290771484,,122.966796875,0
FedAdam,FashionMNIST,,0.9,0.999,48,0.4356688399791718,0.8511379858657208,85.8,29,100,54410,11.57024359703064,11.562534093856812,0.007709503173828125,,122.966796875,0
FedAdam,FashionMNIST,,0.9,0.999,49,0.3650163383603096,0.8728125822022774,87.49,26,100,54410,10.570925951004028,10.563035011291504,0.007890939712524414,,122.966796875,0
FedAdam,FashionMNIST,,0.9,0.999,50,0.37014705489873884,0.870347166342943,87.03,30,100,54410,12.285167455673218,12.277911186218262,0.007256269454956055,,122.966796875,0
FedAdam,FashionMNIST,,0.9,0.999,1,3.5507478775024413,0.21427641405998119,33.59,22,100,54410,9.901692628860474,9.894904136657715,0.006788492202758789,,121.0849609375,1
FedAdam,FashionMNIST,,0.9,0.999,2,1.9118521110534668,0.35227290704150305,42.0,21,100,54410,8.156124114990234,8.149786710739136,0.006337404251098633,,121.0859375,1
FedAdam,FashionMNIST,,0.9,0.999,3,1.5619385581970215,0.5189017796380455,57.58,24,100,54410,11.27960991859436,11.272558212280273,0.007051706314086914,,121.712890625,1
FedAdam,FashionMNIST,,0.9,0.999,4,1.4829053983688354,0.601373869419494,63.28,27,100,54410,11.088204145431519,11.08100938796997,0.0071947574615478516,,122.33984375,1
FedAdam,FashionMNIST,,0.9,0.999,5,1.406446462059021,0.5915645571360921,63.79,30,100,54410,14.778787851333618,14.770694494247437,0.00809335708618164,,122.966796875,1
FedAdam,FashionMNIST,,0.9,0.999,6,1.0372444401741028,0.6256988398389726,67.4,23,100,54410,12.801893711090088,12.795187711715698,0.0067059993743896484,,122.966796875,1
FedAdam,FashionMNIST,,0.9,0.999,7,0.834354358959198,0.7083463033287885,73.72,24,100,54410,11.172715187072754,11.166755437850952,0.005959749221801758,,122.966796875,1
FedAdam,FashionMNIST,,0.9,0.999,8,1.0485695405960083,0.6594151065828389,69.54,25,100,54410,12.590659618377686,12.584335088729858,0.0063245296478271484,,122.966796875,1
FedAdam,FashionMNIST,,0.9,0.999,9,0.7559081982135772,0.7738665327663563,77.54,30,100,54410,13.102484703063965,13.095002889633179,0.007481813430786133,,122.966796875,1
FedAdam,FashionMNIST,,0.9,0.999,10,0.6275456447601319,0.794546113372525,79.57,29,100,54410,11.717886686325073,11.710628986358643,0.007257699966430664,,122.966796875,1
FedAdam,FashionMNIST,,0.9,0.999,11,0.6695003217935562,0.790020997711147,79.6,25,100,54410,10.297927618026733,10.29159164428711,0.0063359737396240234,,122.966796875,1
FedAdam,FashionMNIST,,0.9,0.999,12,0.6312071956157684,0.7888246948003388,80.99,22,100,54410,8.739676713943481,8.73292589187622,0.006750822067260742,,122.966796875,1
FedAdam,FashionMNIST,,0.9,0.999,13,0.6342574566364289,0.793060972619869,80.11,20,100,54410,9.869694948196411,9.864322423934937,0.005372524261474609,,122.966796875,1
FedAdam,FashionMNIST,,0.9,0.999,14,0.78687590675354,0.7518364344224961,76.7,21,100,54410,10.257667541503906,10.251814365386963,0.005853176116943359,,122.966796875,1
FedAdam,FashionMNIST,,0.9,0.999,15,0.6415055570840835,0.7836585278614561,79.27,24,100,54410,8.870495080947876,8.863937616348267,0.006557464599609375,,122.966796875,1
FedAdam,FashionMNIST,,0.9,0.999,16,0.48750326237678526,0.8255298986046483,83.05,21,100,54410,8.236442565917969,8.230813026428223,0.005629539489746094,,122.966796875,1
FedAdam,FashionMNIST,,0.9,0.999,17,0.6183190286159516,0.7662108408188453,78.13,21,100,54410,8.532609701156616,8.526691198348999,0.0059185028076171875,,122.966796875,1
FedAdam,FashionMNIST,,0.9,0.999,18,0.7907351506233216,0.7070973481669357,73.47,20,100,54410,7.184523344039917,7.178745746612549,0.005777597427368164,,122.966796875,1
FedAdam,FashionMNIST,,0.9,0.999,19,0.5540651462554932,0.7898586764795524,80.84,30,100,54410,13.369646072387695,13.361708164215088,0.007937908172607422,,122.966796875,1
FedAdam,FashionMNIST,,0.9,0.999,20,0.423747349357605,0.8490194363560741,85.05,26,100,54410,9.108538389205933,9.101043224334717,0.00749516487121582,,122.966796875,1
FedAdam,FashionMNIST,,0.9,0.999,21,0.5015755274295807,0.8270203653582493,82.58,26,100,54410,8.330935001373291,8.323763132095337,0.0071718692779541016,,122.966796875,1
FedAdam,FashionMNIST,,0.9,0.999,22,0.5329257350444794,0.8294167915914047,83.2,20,100,54410,9.42972469329834,9.42448353767395,0.0052411556243896484,,122.966796875,1
FedAdam,FashionMNIST,,0.9,0.999,23,0.5163282708406448,0.8261742646472555,83.19,28,100,54410,10.583916902542114,10.576529026031494,0.007387876510620117,,122.966796875,1
FedAdam,FashionMNIST,,0.9,0.999,24,0.4523497041463852,0.8475602669573707,85.15,23,100,54410,7.610839605331421,7.604219675064087,0.006619930267333984,,122.966796875,1
FedAdam,FashionMNIST,,0.9,0.999,25,0.4132748211622238,0.8620818421886536,86.49,28,100,54410,11.739283561706543,11.732484817504883,0.006798744201660156,,122.966796875,1
FedAdam,FashionMNIST,,0.9,0.999,26,0.4201205210924149,0.8580150856410945,86.04,23,100,54410,8.811743021011353,8.805635452270508,0.0061075687408447266,,122.966796875,1
FedAdam,FashionMNIST,,0.9,0.999,27,0.4747890449762344,0.8349511604061675,83.94,27,100,54410,10.607401371002197,10.600685596466064,0.0067157745361328125,,122.966796875,1
FedAdam,FashionMNIST,,0.9,0.999,28,0.49386710436344144,0.8304455005206824,83.58,22,100,54410,9.071579456329346,9.064509868621826,0.007069587707519531,,122.966796875,1
FedAdam,FashionMNIST,,0.9,0.999,29,0.503628972697258,0.8220648718011901,83.47,30,100,54410,11.847222328186035,11.839271783828735,0.007950544357299805,,122.966796875,1
FedAdam,FashionMNIST,,0.9,0.999,30,0.6059217517614365,0.7938697383574993,81.41,20,100,54410,8.438920497894287,8.43360447883606,0.005316019058227539,,122.966796875,1
FedAdam,FashionMNIST,,0.9,0.999,31,0.5450665319204331,0.8112684172499698,82.25,30,100,54410,10.468934059143066,10.46075987815857,0.00817418098449707,,122.966796875,1
FedAdam,FashionMNIST,,0.9,0.999,32,0.5342056643843651,0.8208917391029715,82.5,24,100,54410,10.859457731246948,10.852702856063843,0.006754875183105469,,122.966796875,1
FedAdam,FashionMNIST,,0.9,0.999,33,0.4677562366247177,0.845523685003269,84.52,21,100,54410,9.608203649520874,9.602849245071411,0.005354404449462891,,122.966796875,1
FedAdam,FashionMNIST,,0.9,0.999,34,0.42623102502822874,0.8573064873034888,85.56,30,100,54410,12.023414850234985,12.01524543762207,0.008169412612915039,,122.966796875,1
FedAdam,FashionMNIST,,0.9,0.999,35,0.47263011717796327,0.8335765855366943,83.66,20,100,54410,7.836917877197266,7.8312671184539795,0.005650758743286133,,122.966796875,1
FedAdam,FashionMNIST,,0.9,0.999,36,0.5207129935503007,0.8181495428642849,82.31,22,100,54410,9.257866621017456,9.252308368682861,0.0055582523345947266,,122.966796875,1
FedAdam,FashionMNIST,,0.9,0.999,37,0.42053255171775816,0.8544695809815819,85.6,30,100,54410,15.761359930038452,15.752923488616943,0.008436441421508789,,122.966796875,1
FedAdam,FashionMNIST,,0.9,0.999,38,0.466749339556694,0.8435581649566621,84.43,29,100,54410,12.396131992340088,12.3887619972229,0.0073699951171875,,122.966796875,1
FedAdam,FashionMNIST,,0.9,0.999,39,0.4834671530008316,0.8384376849568097,83.97,28,100,54410,11.228273630142212,11.221279859542847,0.006993770599365234,,122.966796875,1
FedAdam,FashionMNIST,,0.9,0.999,40,0.4047296901702881,0.8580646483568749,86.11,22,100,54410,10.603679656982422,10.597299575805664,0.0063800811767578125,,122.966796875,1
FedAdam,FashionMNIST,,0.9,0.999,41,0.3936407068490982,0.86230258264338,86.61,21,100,54410,8.25171947479248,8.245933055877686,0.005786418914794922,,122.966796875,1
FedAdam,FashionMNIST,,0.9,0.999,42,0.4198951942205429,0.8520997620270455,85.87,27,100,54410,10.256607055664062,10.24918532371521,0.007421731948852539,,122.966796875,1
FedAdam,FashionMNIST,,0.9,0.999,43,0.4605823649287224,0.8398576845544309,85.32,20,100,54410,9.653516292572021,9.647114038467407,0.006402254104614258,,122.966796875,1
FedAdam,FashionMNIST,,0.9,0.999,44,0.45129282360076906,0.8426481431167266,85.45,21,100,54410,8.795775175094604,8.789596557617188,0.006178617477416992,,122.966796875,1
FedAdam,FashionMNIST,,0.9,0.999,45,0.4100770861148834,0.8563347648808135,85.94,26,100,54410,12.030821084976196,12.02404499053955,0.006776094436645508,,122.966796875,1
FedAdam,FashionMNIST,,0.9,0.999,46,0.4334454131603241,0.8464934575607599,84.62,20,100,54410,7.972349643707275,7.966343402862549,0.0060062408447265625,,122.966796875,1
FedAdam,FashionMNIST,,0.9,0.999,47,0.45834273121356967,0.8419962980987176,84.17,29,100,54410,12.475584268569946,12.4664945602417,0.00908970832824707,,122.966796875,1
FedAdam,FashionMNIST,,0.9,0.999,48,0.5125203068733215,0.8326158070616753,83.3,25,100,54410,9.701764822006226,9.694584608078003,0.007180213928222656,,122.966796875,1
FedAdam,FashionMNIST,,0.9,0.999,49,0.38734252922534945,0.8632243835629498,86.39,26,100,54410,9.336339950561523,9.329182863235474,0.007157087326049805,,122.966796875,1
FedAdam,FashionMNIST,,0.9,0.999,50,0.3722380758881569,0.8686253569776495,86.96,28,100,54410,11.390710353851318,11.382985830307007,0.0077245235443115234,,122.966796875,1
FedAdam,FashionMNIST,,0.9,0.999,1,5.5937678947448735,0.07545526330208108,19.61,20,100,54410,8.63276219367981,8.626760959625244,0.00600123405456543,,120.6669921875,2
FedAdam,FashionMNIST,,0.9,0.999,2,2.118583820915222,0.4247251074878645,50.62,28,100,54410,10.559256076812744,10.551103591918945,0.008152484893798828,,122.548828125,2
FedAdam,FashionMNIST,,0.9,0.999,3,1.9186388568878174,0.3474450940825277,42.9,26,100,54410,10.575573682785034,10.567848920822144,0.007724761962890625,,122.548828125,2
FedAdam,FashionMNIST,,0.9,0.999,4,1.0009200293540954,0.635035781127022,65.71,27,100,54410,9.688246726989746,9.68023681640625,0.008009910583496094,,122.548828125,2
FedAdam,FashionMNIST,,0.9,0.999,5,0.8003580856323242,0.7167257006625019,72.83,21,100,54410,8.40849781036377,8.402566909790039,0.005930900573730469,,122.548828125,2
FedAdam,FashionMNIST,,0.9,0.999,6,0.9802989785194397,0.6587054953484701,67.76,20,100,54410,10.035269737243652,10.028483390808105,0.006786346435546875,,122.548828125,2
FedAdam,FashionMNIST,,0.9,0.999,7,0.757527445936203,0.7566697452136356,76.41,20,100,54410,9.366676807403564,9.360249996185303,0.006426811218261719,,122.548828125,2
FedAdam,FashionMNIST,,0.9,0.999,8,0.7546242646694183,0.7431923886266888,76.6,29,100,54410,11.663333892822266,11.655740976333618,0.007592916488647461,,122.7578125,2
FedAdam,FashionMNIST,,0.9,0.999,9,0.6341006113052368,0.7878460647125114,79.99,20,100,54410,9.990659236907959,9.985309600830078,0.005349636077880859,,122.7578125,2
FedAdam,FashionMNIST,,0.9,0.999,10,0.5648959032535553,0.8099814753124042,80.96,26,100,54410,11.43350887298584,11.42668080329895,0.0068280696868896484,,122.7578125,2
FedAdam,FashionMNIST,,0.9,0.999,11,0.6914762657403946,0.7708197629298044,77.08,30,100,54410,13.094659090042114,13.085654973983765,0.00900411605834961,,122.966796875,2
FedAdam,FashionMNIST,,0.9,0.999,12,0.7251947372913361,0.7677708632265763,77.5,24,100,54410,10.49463677406311,10.488016843795776,0.006619930267333984,,122.966796875,2
FedAdam,FashionMNIST,,0.9,0.999,13,0.7540498230934143,0.7528664679202113,77.53,25,100,54410,12.370668411254883,12.363322257995605,0.007346153259277344,,122.966796875,2
FedAdam,FashionMNIST,,0.9,0.999,14,0.7024679536342621,0.7662203505035372,78.98,22,100,54410,9.443087816238403,9.436122417449951,0.0069653987884521484,,122.966796875,2
FedAdam,FashionMNIST,,0.9,0.999,15,0.5066027861595154,0.8224582850005033,82.6,21,100,54410,8.88966155052185,8.882792711257935,0.006868839263916016,,122.966796875,2
FedAdam,FashionMNIST,,0.9,0.999,16,0.5374862572193145,0.8082853246064351,80.93,21,100,54410,6.949294567108154,6.943169593811035,0.006124973297119141,,122.966796875,2
FedAdam,FashionMNIST,,0.9,0.999,17,0.5522856061458588,0.8045889153463696,80.29,22,100,54410,8.908777713775635,8.901633977890015,0.007143735885620117,,122.966796875,2
FedAdam,FashionMNIST,,0.9,0.999,18,0.47049141683578494,0.834389516458174,83.55,28,100,54410,10.63585901260376,10.62848949432373,0.007369518280029297,,122.966796875,2
FedAdam,FashionMNIST,,0.9,0.999,19,0.4406229840755463,0.8406494262199832,84.7,29,100,54410,13.686243534088135,13.679104328155518,0.0071392059326171875,,122.966796875,2
FedAdam,FashionMNIST,,0.9,0.999,20,0.5088161403894425,0.8195950419400022,82.81,26,100,54410,10.975342512130737,10.968687534332275,0.006654977798461914,,122.966796875,2
FedAdam,FashionMNIST,,0.9,0.999,21,0.5624677796840668,0.8035893883111729,80.78,27,100,54410,11.179256916046143,11.171876430511475,0.007380485534667969,,122.966796875,2
FedAdam,FashionMNIST,,0.9,0.999,22,0.5217403309822083,0.8098100481719934,81.39,24,100,54410,9.756068229675293,9.749171257019043,0.00689697265625,,122.966796875,2
FedAdam,FashionMNIST,,0.9,0.999,23,0.477761999630928,0.8178646997185268,82.85,27,100,54410,8.736565113067627,8.729110717773438,0.007454395294189453,,122.966796875,2
FedAdam,FashionMNIST,,0.9,0.999,24,0.4621870104074478,0.8238008767480247,83.04,26,100,54410,8.13857102394104,8.131829738616943,0.00674128532409668,,122.966796875,2
FedAdam,FashionMNIST,,0.9,0.999,25,0.5036625402927398,0.8058825560961138,81.42,21,100,54410,8.596226453781128,8.589337348937988,0.0068891048431396484,,122.966796875,2
FedAdam,FashionMNIST,,0.9,0.999,26,0.45549225103855134,0.8320440485609952,83.7,27,100,54410,11.68997836112976,11.682832717895508,0.00714564323425293,,122.966796875,2
FedAdam,FashionMNIST,,0.9,0.999,27,0.4300875227332115,0.8489977887382922,85.06,25,100,54410,9.631071090698242,9.623904705047607,0.007166385650634766,,122.966796875,2
FedAdam,FashionMNIST,,0.9,0.999,28,0.512968275308609,0.8188112544285643,82.39,22,100,54410,11.62450623512268,11.618119955062866,0.006386280059814453,,122.966796875,2
FedAdam,FashionMNIST,,0.9,0.999,29,0.43545633227825165,0.8517383454015691,85.25,22,100,54410,9.299733638763428,9.294053554534912,0.005680084228515625,,122.966796875,2
FedAdam,FashionMNIST,,0.9,0.999,30,0.5049199191093445,0.8260607366360517,83.25,28,100,54410,11.419763088226318,11.412307262420654,0.0074558258056640625,,122.966796875,2
FedAdam,FashionMNIST,,0.9,0.999,31,0.6249535059452057,0.7906160704441886,79.86,22,100,54410,8.776015043258667,8.769803524017334,0.006211519241333008,,122.966796875,2
FedAdam,FashionMNIST,,0.9,0.999,32,0.7614172193050385,0.7621533976506736,77.77,24,100,54410,10.690869569778442,10.684742212295532,0.006127357482910156,,122.966796875,2
