Algorithm,Dataset,Gamma,Beta1,Beta2,Round,Global_Validation_Loss,F1_Score,Top1_Accuracy_Percent,Num_Selected_Clients,Num_Total_Clients,Num_Model_Params,Round_Time_Sec,Client_Time_Sec,Server_Time_Sec,Spatial_Var_Time_Sec,Peak_Memory_MB,Alpha_Config
FedHST,FashionMNIST,0.5,0.9,0.999,31,0.39983811593055724,0.8539947843259073,85.83,25,100,54410,3.9962854385375977,3.9853806495666504,0.010904788970947266,0.010262012481689453,122.98095703125,0.3
FedHST,FashionMNIST,0.5,0.9,0.999,32,0.38591336550712585,0.8619321351486106,86.47,25,100,54410,3.9495387077331543,3.9376299381256104,0.011908769607543945,0.01119089126586914,122.98095703125,0.3
FedHST,FashionMNIST,0.5,0.9,0.999,33,0.3780557765960693,0.8672357056806155,86.94,27,100,54410,3.9061851501464844,3.8954155445098877,0.01076960563659668,0.010171890258789062,122.98095703125,0.3
FedHST,FashionMNIST,0.5,0.9,0.999,34,0.3715804833173752,0.8687677118729062,87.02,29,100,54410,5.4868714809417725,5.473869562149048,0.01300191879272461,0.01239919662475586,122.98095703125,0.3
FedHST,FashionMNIST,0.5,0.9,0.999,35,0.36782180876731874,0.8700984358076521,87.09,27,100,54410,3.4999678134918213,3.4892079830169678,0.010759830474853516,0.010196208953857422,122.98095703125,0.3
FedHST,FashionMNIST,0.5,0.9,0.999,36,0.3650601363182068,0.8721508382612242,87.37,26,100,54410,3.58390212059021,3.572359323501587,0.011542797088623047,0.010939836502075195,122.98095703125,0.3
FedHST,FashionMNIST,0.5,0.9,0.999,37,0.3601599761724472,0.8724658946224141,87.44,22,100,54410,3.7749898433685303,3.765089988708496,0.00989985466003418,0.009262323379516602,122.98095703125,0.3
FedHST,FashionMNIST,0.5,0.9,0.999,38,0.3633043410301208,0.8696242031666239,87.32,25,100,54410,4.291321277618408,4.280707120895386,0.010614156723022461,0.010022401809692383,122.98095703125,0.3
FedHST,FashionMNIST,0.5,0.9,0.999,39,0.36659649155139923,0.8677155363107584,87.17,27,100,54410,4.618251085281372,4.607302665710449,0.010948419570922852,0.010352134704589844,122.98095703125,0.3
FedHST,FashionMNIST,0.5,0.9,0.999,40,0.3784036491394043,0.862569930424949,86.73,27,100,54410,4.482863664627075,4.470478534698486,0.012385129928588867,0.01174306869506836,122.98095703125,0.3
FedHST,FashionMNIST,0.5,0.9,0.999,41,0.38902373847961425,0.856662023157891,86.19,26,100,54410,4.096719026565552,4.08575439453125,0.010964632034301758,0.01034998893737793,122.98095703125,0.3
FedHST,FashionMNIST,0.5,0.9,0.999,42,0.38731878066062925,0.8566823806293034,86.16,28,100,54410,4.335263967514038,4.324446678161621,0.010817289352416992,0.010274171829223633,122.98095703125,0.3
FedHST,FashionMNIST,0.5,0.9,0.999,43,0.3686005567550659,0.8656273459804055,86.97,26,100,54410,3.7957959175109863,3.783642053604126,0.012153863906860352,0.011515617370605469,122.98095703125,0.3
FedHST,FashionMNIST,0.5,0.9,0.999,44,0.3495057521343231,0.8751876351309941,87.72,29,100,54410,3.806420087814331,3.7947945594787598,0.011625528335571289,0.011070013046264648,122.98095703125,0.3
FedHST,FashionMNIST,0.5,0.9,0.999,45,0.3415108590364456,0.8790421482719866,87.98,26,100,54410,3.5231738090515137,3.512136697769165,0.011037111282348633,0.010454416275024414,122.98095703125,0.3
FedHST,FashionMNIST,0.5,0.9,0.999,46,0.34026429390907287,0.880359415227721,88.1,30,100,54410,4.329950571060181,4.317411661148071,0.012538909912109375,0.011936664581298828,122.98095703125,0.3
FedHST,FashionMNIST,0.5,0.9,0.999,47,0.3410030663251877,0.8809853911446869,88.16,27,100,54410,4.117938280105591,4.1063947677612305,0.011543512344360352,0.010966062545776367,122.98095703125,0.3
FedHST,FashionMNIST,0.5,0.9,0.999,48,0.3422361166238785,0.8811381164001959,88.24,27,100,54410,4.068055152893066,4.056194305419922,0.011860847473144531,0.011269569396972656,122.98095703125,0.3
FedHST,FashionMNIST,0.5,0.9,0.999,49,0.35400470190048217,0.8708410845708571,87.35,25,100,54410,4.097203969955444,4.087868928909302,0.009335041046142578,0.008803844451904297,122.98095703125,0.3
FedHST,FashionMNIST,0.5,0.9,0.999,50,0.37909356017112733,0.8591680879124421,86.42,30,100,54410,4.226144075393677,4.214000463485718,0.012143611907958984,0.011539697647094727,122.98095703125,0.3
FedAdam,FashionMNIST,,0.9,0.999,1,3.832808969497681,0.16520001201763906,25.01,30,100,54410,4.871601343154907,4.863848924636841,0.007752418518066406,,122.7568359375,0.1
FedAdam,FashionMNIST,,0.9,0.999,2,2.224024892807007,0.3007757017149165,38.47,26,100,54410,3.8185691833496094,3.812067747116089,0.006501436233520508,,122.7568359375,0.1
FedAdam,FashionMNIST,,0.9,0.999,3,1.7567244785308838,0.47758562927216913,51.59,30,100,54410,4.440030097961426,4.432441234588623,0.007588863372802734,,122.966796875,0.1
FedAdam,FashionMNIST,,0.9,0.999,4,1.7536198490142823,0.429045874747451,47.5,23,100,54410,2.939211130142212,2.9323770999908447,0.0068340301513671875,,122.966796875,0.1
FedAdam,FashionMNIST,,0.9,0.999,5,1.1471710628509522,0.5828107069751234,62.12,26,100,54410,3.3593056201934814,3.3515849113464355,0.0077207088470458984,,122.966796875,0.1
FedAdam,FashionMNIST,,0.9,0.999,6,1.2489497984886169,0.5980170933897396,64.82,24,100,54410,4.044500350952148,4.037756443023682,0.006743907928466797,,122.966796875,0.1
FedAdam,FashionMNIST,,0.9,0.999,7,1.238066039466858,0.643503434041704,68.35,28,100,54410,4.542296409606934,4.535050392150879,0.0072460174560546875,,122.966796875,0.1
FedAdam,FashionMNIST,,0.9,0.999,8,0.773702658033371,0.7284640307391168,73.39,24,100,54410,3.76853609085083,3.7619497776031494,0.006586313247680664,,122.966796875,0.1
FedAdam,FashionMNIST,,0.9,0.999,9,1.0238666430473327,0.7098508815344039,71.38,25,100,54410,3.6455249786376953,3.638654947280884,0.0068700313568115234,,122.966796875,0.1
FedAdam,FashionMNIST,,0.9,0.999,10,1.0015854453086852,0.720782060892156,73.37,20,100,54410,3.1000967025756836,3.0936944484710693,0.006402254104614258,,122.966796875,0.1
FedAdam,FashionMNIST,,0.9,0.999,11,0.7484519824028015,0.7678934989563375,77.91,20,100,54410,2.5234525203704834,2.5172531604766846,0.006199359893798828,,122.966796875,0.1
FedAdam,FashionMNIST,,0.9,0.999,12,0.6195007627487182,0.7839333643093482,79.94,30,100,54410,4.94687557220459,4.938687562942505,0.008188009262084961,,122.966796875,0.1
FedAdam,FashionMNIST,,0.9,0.999,13,0.5889428948879242,0.7929943100472363,79.99,29,100,54410,4.637186765670776,4.629364013671875,0.007822751998901367,,122.966796875,0.1
FedAdam,FashionMNIST,,0.9,0.999,14,0.5852538819789886,0.7884944881387264,79.24,22,100,54410,3.966416120529175,3.9610064029693604,0.005409717559814453,,122.966796875,0.1
FedAdam,FashionMNIST,,0.9,0.999,15,0.5825831146240235,0.7857082754073899,79.15,28,100,54410,3.9991672039031982,3.9914355278015137,0.00773167610168457,,122.966796875,0.1
FedAdam,FashionMNIST,,0.9,0.999,16,0.5724360960960388,0.7995222029678957,80.72,28,100,54410,4.643981218338013,4.635727882385254,0.008253335952758789,,122.966796875,0.1
FedAdam,FashionMNIST,,0.9,0.999,17,0.5690204051017761,0.798676529844409,80.76,26,100,54410,4.129121541976929,4.121840000152588,0.00728154182434082,,122.966796875,0.1
FedAdam,FashionMNIST,,0.9,0.999,18,0.5675409595012665,0.7968099919610834,79.69,21,100,54410,2.9834961891174316,2.9777817726135254,0.00571441650390625,,122.966796875,0.1
FedAdam,FashionMNIST,,0.9,0.999,19,0.5943888290882111,0.7830252445100773,77.91,28,100,54410,4.630614519119263,4.622538328170776,0.008076190948486328,,122.966796875,0.1
FedAdam,FashionMNIST,,0.9,0.999,20,0.5770949923992157,0.7876016179866254,78.37,28,100,54410,3.7986135482788086,3.790811777114868,0.00780177116394043,,122.966796875,0.1
FedAdam,FashionMNIST,,0.9,0.999,21,0.4845778194904327,0.8206092708630498,82.19,24,100,54410,4.214574098587036,4.207958936691284,0.006615161895751953,,122.966796875,0.1
FedAdam,FashionMNIST,,0.9,0.999,22,0.5011556785821915,0.8105074984313745,82.08,26,100,54410,3.8097503185272217,3.802384853363037,0.00736546516418457,,122.966796875,0.1
FedAdam,FashionMNIST,,0.9,0.999,23,0.5661304898738861,0.7857509547854853,80.96,28,100,54410,5.315617084503174,5.306756496429443,0.008860588073730469,,122.966796875,0.1
FedAdam,FashionMNIST,,0.9,0.999,24,0.5166094083547592,0.8110752242729488,82.54,23,100,54410,3.2831361293792725,3.275968551635742,0.0071675777435302734,,122.966796875,0.1
FedAdam,FashionMNIST,,0.9,0.999,25,0.4787626515388489,0.8227241194160448,82.28,29,100,54410,4.032971382141113,4.024982929229736,0.007988452911376953,,122.966796875,0.1
FedAdam,FashionMNIST,,0.9,0.999,26,0.49147541666030886,0.8194995705307685,81.72,26,100,54410,4.603151559829712,4.595837354660034,0.007314205169677734,,122.966796875,0.1
FedAdam,FashionMNIST,,0.9,0.999,27,0.4381077780723572,0.8419948651460063,84.15,27,100,54410,4.380481719970703,4.3736066818237305,0.006875038146972656,,122.966796875,0.1
FedAdam,FashionMNIST,,0.9,0.999,28,0.41333065662384033,0.8518245644238036,85.22,30,100,54410,5.2701416015625,5.261513948440552,0.008627653121948242,,122.966796875,0.1
FedAdam,FashionMNIST,,0.9,0.999,29,0.43632921981811523,0.8412512536055615,84.44,25,100,54410,3.1430816650390625,3.135690927505493,0.007390737533569336,,122.966796875,0.1
FedAdam,FashionMNIST,,0.9,0.999,30,0.49679515280723574,0.8217631489683148,83.05,28,100,54410,4.391176223754883,4.383979797363281,0.0071964263916015625,,122.966796875,0.1
FedAdam,FashionMNIST,,0.9,0.999,31,0.4802283306360245,0.8313149794560977,83.39,25,100,54410,3.662876605987549,3.6565794944763184,0.006297111511230469,,122.966796875,0.1
FedAdam,FashionMNIST,,0.9,0.999,32,0.47445841381549836,0.826942163975745,82.55,25,100,54410,3.5797314643859863,3.572319507598877,0.007411956787109375,,122.966796875,0.1
FedAdam,FashionMNIST,,0.9,0.999,33,0.4814020111083984,0.8251102658441143,82.22,27,100,54410,4.366562128067017,4.35859489440918,0.007967233657836914,,122.966796875,0.1
FedAdam,FashionMNIST,,0.9,0.999,34,0.436985261964798,0.8446703521936904,84.79,29,100,54410,4.692307472229004,4.6848039627075195,0.007503509521484375,,122.966796875,0.1
FedAdam,FashionMNIST,,0.9,0.999,35,0.5016018880844116,0.8132893165405181,82.95,27,100,54410,4.319648742675781,4.312126398086548,0.0075223445892333984,,122.966796875,0.1
FedAdam,FashionMNIST,,0.9,0.999,36,0.5309196515560151,0.8000627241511122,82.33,26,100,54410,5.0247015953063965,5.01707911491394,0.007622480392456055,,122.966796875,0.1
FedAdam,FashionMNIST,,0.9,0.999,37,0.45792024850845336,0.8262070677352543,84.18,22,100,54410,3.8822762966156006,3.876682758331299,0.005593538284301758,,122.966796875,0.1
FedAdam,FashionMNIST,,0.9,0.999,38,0.40700555148124695,0.8508778040075529,85.63,25,100,54410,3.0755419731140137,3.068786859512329,0.00675511360168457,,122.966796875,0.1
FedAdam,FashionMNIST,,0.9,0.999,39,0.39670042667388916,0.855670279127364,85.7,27,100,54410,4.322899341583252,4.314914226531982,0.007985115051269531,,122.966796875,0.1
FedAdam,FashionMNIST,,0.9,0.999,40,0.4058324212551117,0.8486903975971304,84.58,27,100,54410,3.9955787658691406,3.9879274368286133,0.007651329040527344,,122.966796875,0.1
FedAdam,FashionMNIST,,0.9,0.999,41,0.42146879048347474,0.8426006876080677,83.85,26,100,54410,4.132905960083008,4.124010324478149,0.008895635604858398,,122.966796875,0.1
FedAdam,FashionMNIST,,0.9,0.999,42,0.4127809402704239,0.8507303159353178,84.84,28,100,54410,4.123412370681763,4.115849018096924,0.007563352584838867,,122.966796875,0.1
FedAdam,FashionMNIST,,0.9,0.999,43,0.4014323299884796,0.8566710802739774,85.79,26,100,54410,3.418285369873047,3.4113609790802,0.00692439079284668,,122.966796875,0.1
FedAdam,FashionMNIST,,0.9,0.999,44,0.43820868980884553,0.8417565022495588,84.99,29,100,54410,4.534385681152344,4.5259690284729,0.00841665267944336,,122.966796875,0.1
FedAdam,FashionMNIST,,0.9,0.999,45,0.4521956150531769,0.8344434957695481,84.53,26,100,54410,3.02911639213562,3.0221059322357178,0.007010459899902344,,122.966796875,0.1
FedAdam,FashionMNIST,,0.9,0.999,46,0.45887479107379914,0.8286606886673503,83.73,30,100,54410,5.2007856369018555,5.192112445831299,0.00867319107055664,,122.966796875,0.1
FedAdam,FashionMNIST,,0.9,0.999,47,0.41193770047426226,0.8459774003889388,85.01,27,100,54410,3.907879590988159,3.90038800239563,0.007491588592529297,,122.966796875,0.1
FedAdam,FashionMNIST,,0.9,0.999,48,0.41141708694696427,0.8486274174807719,84.8,27,100,54410,4.463599681854248,4.455535411834717,0.00806427001953125,,122.966796875,0.1
FedAdam,FashionMNIST,,0.9,0.999,49,0.491277218079567,0.8137845359401752,81.52,25,100,54410,3.227677822113037,3.221472978591919,0.006204843521118164,,122.966796875,0.1
FedAdam,FashionMNIST,,0.9,0.999,50,0.4547274294614792,0.8348885769317157,83.42,30,100,54410,4.171761751174927,4.164252996444702,0.007508754730224609,,122.966796875,0.1
FedHST,FashionMNIST,0.5,0.9,0.999,1,2.0543050369262694,0.17766728775076923,25.55,30,100,54410,5.088872909545898,5.07742977142334,0.011443138122558594,0.010884761810302734,122.7568359375,0.1
FedHST,FashionMNIST,0.5,0.9,0.999,2,1.6179615463256836,0.29421511668575795,40.48,26,100,54410,3.9041764736175537,3.893509864807129,0.010666608810424805,0.010170698165893555,122.7568359375,0.1
FedHST,FashionMNIST,0.5,0.9,0.999,3,1.2886125064849854,0.4411332889986964,51.78,30,100,54410,4.462467432022095,4.446324825286865,0.016142606735229492,0.015404462814331055,122.98046875,0.1
FedHST,FashionMNIST,0.5,0.9,0.999,4,1.0889477898597717,0.4884072632674723,54.93,23,100,54410,2.8652427196502686,2.8544228076934814,0.01081991195678711,0.010205745697021484,122.98046875,0.1
FedHST,FashionMNIST,0.5,0.9,0.999,5,0.894386956691742,0.6617474237343839,68.89,26,100,54410,3.9688360691070557,3.956472396850586,0.012363672256469727,0.011651277542114258,122.98046875,0.1
FedHST,FashionMNIST,0.5,0.9,0.999,6,0.7609183052062988,0.7317264909606905,74.21,24,100,54410,4.600552797317505,4.589483976364136,0.01106882095336914,0.010461568832397461,122.98046875,0.1
FedHST,FashionMNIST,0.5,0.9,0.999,7,0.8002981030464172,0.6957793918050792,71.21,28,100,54410,4.736058950424194,4.723694801330566,0.01236414909362793,0.011760234832763672,122.98046875,0.1
FedHST,FashionMNIST,0.5,0.9,0.999,8,0.8347495900154114,0.6619187845865934,69.54,24,100,54410,3.82955265045166,3.8190438747406006,0.01050877571105957,0.009919166564941406,122.98046875,0.1
FedHST,FashionMNIST,0.5,0.9,0.999,9,0.8077207558631897,0.6581680698735044,69.49,25,100,54410,3.66938853263855,3.6590676307678223,0.010320901870727539,0.009752273559570312,122.98046875,0.1
FedHST,FashionMNIST,0.5,0.9,0.999,10,0.7754443742752075,0.6588422120009255,68.58,20,100,54410,3.0425002574920654,3.0333096981048584,0.009190559387207031,0.0085906982421875,122.98046875,0.1
FedHST,FashionMNIST,0.5,0.9,0.999,11,0.7025494688034057,0.7188845456152464,72.87,20,100,54410,2.543569803237915,2.533729076385498,0.009840726852416992,0.009147167205810547,122.98046875,0.1
FedHST,FashionMNIST,0.5,0.9,0.999,12,0.6854553599357605,0.7293543841685249,74.27,30,100,54410,4.962075710296631,4.950780630111694,0.011295080184936523,0.010811328887939453,122.98046875,0.1
FedHST,FashionMNIST,0.5,0.9,0.999,13,0.6874646472930909,0.7294525705711163,74.67,29,100,54410,4.06449556350708,4.051410675048828,0.013084888458251953,0.012449264526367188,122.98046875,0.1
FedHST,FashionMNIST,0.5,0.9,0.999,14,0.7049600583553314,0.7292319109444523,74.97,22,100,54410,3.7653565406799316,3.755427122116089,0.009929418563842773,0.009303092956542969,122.98046875,0.1
FedHST,FashionMNIST,0.5,0.9,0.999,15,0.6780240052700043,0.7359219938964712,76.21,28,100,54410,4.039642810821533,4.027620077133179,0.012022733688354492,0.01143193244934082,122.98046875,0.1
FedHST,FashionMNIST,0.5,0.9,0.999,16,0.64457342877388,0.748545552326122,77.45,28,100,54410,4.614592552185059,4.603524923324585,0.011067628860473633,0.010468006134033203,122.98046875,0.1
FedHST,FashionMNIST,0.5,0.9,0.999,17,0.6185066715717316,0.7637300633914841,78.18,26,100,54410,4.740630626678467,4.7295615673065186,0.011069059371948242,0.010456562042236328,122.98046875,0.1
FedHST,FashionMNIST,0.5,0.9,0.999,18,0.5820757942199707,0.780681777405862,79.1,21,100,54410,3.4579286575317383,3.4482357501983643,0.009692907333374023,0.009115934371948242,122.98046875,0.1
FedHST,FashionMNIST,0.5,0.9,0.999,19,0.5529066819190979,0.7909152251330248,79.61,28,100,54410,5.265504598617554,5.253308534622192,0.012196063995361328,0.011561393737792969,122.98046875,0.1
FedHST,FashionMNIST,0.5,0.9,0.999,20,0.5176839891433715,0.8084350687789004,80.91,28,100,54410,3.678349256515503,3.668431520462036,0.009917736053466797,0.009427547454833984,122.98046875,0.1
FedHST,FashionMNIST,0.5,0.9,0.999,21,0.5066569754123688,0.8150518600541388,81.27,24,100,54410,4.354048013687134,4.3430399894714355,0.011008024215698242,0.010382890701293945,122.98046875,0.1
FedHST,FashionMNIST,0.5,0.9,0.999,22,0.50655225481987,0.8138666252748052,81.04,26,100,54410,4.310414552688599,4.299911737442017,0.010502815246582031,0.009944677352905273,122.98046875,0.1
FedHST,FashionMNIST,0.5,0.9,0.999,23,0.5093752426624298,0.8151063398344235,81.54,28,100,54410,5.355077743530273,5.344611644744873,0.01046609878540039,0.009946346282958984,122.98046875,0.1
FedHST,FashionMNIST,0.5,0.9,0.999,24,0.5182035385131836,0.8037105021077989,80.93,23,100,54410,3.2131056785583496,3.202415704727173,0.010689973831176758,0.010035991668701172,122.98046875,0.1
FedHST,FashionMNIST,0.5,0.9,0.999,25,0.5361487490653992,0.7938378973693394,80.32,29,100,54410,3.524649143218994,3.5130085945129395,0.011640548706054688,0.011078357696533203,122.98046875,0.1
FedHST,FashionMNIST,0.5,0.9,0.999,26,0.5494209257125855,0.7815846287478531,80.17,26,100,54410,4.09512186050415,4.084327936172485,0.010793924331665039,0.01019740104675293,122.98046875,0.1
FedHST,FashionMNIST,0.5,0.9,0.999,27,0.5190411046028137,0.7890752110928277,81.23,27,100,54410,3.717128276824951,3.70684814453125,0.010280132293701172,0.009761571884155273,122.98046875,0.1
FedHST,FashionMNIST,0.5,0.9,0.999,28,0.4855683227300644,0.8083770979553624,82.73,30,100,54410,4.409148216247559,4.397907733917236,0.011240482330322266,0.010653972625732422,122.98095703125,0.1
FedHST,FashionMNIST,0.5,0.9,0.999,29,0.4545705709218979,0.8251337625825824,83.71,25,100,54410,2.665482997894287,2.6553118228912354,0.010171175003051758,0.009676456451416016,122.98095703125,0.1
FedHST,FashionMNIST,0.5,0.9,0.999,30,0.44038991656303406,0.8375646912420519,84.49,28,100,54410,3.7197790145874023,3.70796537399292,0.011813640594482422,0.011197328567504883,122.98095703125,0.1
FedHST,FashionMNIST,0.5,0.9,0.999,31,0.4283814289569855,0.8469777823208189,84.89,25,100,54410,3.156832456588745,3.1462905406951904,0.010541915893554688,0.009997844696044922,122.98095703125,0.1
FedHST,FashionMNIST,0.5,0.9,0.999,32,0.4427565892219543,0.8417436877640576,83.88,25,100,54410,3.0298144817352295,3.0185251235961914,0.011289358139038086,0.010744810104370117,122.98095703125,0.1
FedHST,FashionMNIST,0.5,0.9,0.999,33,0.4572959424972534,0.8332103972297095,82.9,27,100,54410,4.1398046016693115,4.128611326217651,0.011193275451660156,0.010600566864013672,122.98095703125,0.1
FedHST,FashionMNIST,0.5,0.9,0.999,34,0.4381771983146667,0.8444976077450377,84.14,29,100,54410,5.207902193069458,5.196538686752319,0.011363506317138672,0.010815620422363281,122.98095703125,0.1
FedHST,FashionMNIST,0.5,0.9,0.999,35,0.42226391468048097,0.85202406350142,85.15,27,100,54410,4.260452032089233,4.247799396514893,0.01265263557434082,0.011985540390014648,122.98095703125,0.1
FedHST,FashionMNIST,0.5,0.9,0.999,36,0.4301086372852325,0.845027273282186,84.9,26,100,54410,4.287160634994507,4.276996612548828,0.010164022445678711,0.009595394134521484,122.98095703125,0.1
FedHST,FashionMNIST,0.5,0.9,0.999,37,0.44894379243850707,0.831820345259589,84.18,22,100,54410,3.831327199935913,3.821857213973999,0.009469985961914062,0.008887529373168945,122.98095703125,0.1
FedHST,FashionMNIST,0.5,0.9,0.999,38,0.4844544508934021,0.8109484756232128,82.98,25,100,54410,2.9763450622558594,2.9662790298461914,0.010066032409667969,0.00955963134765625,122.98095703125,0.1
FedHST,FashionMNIST,0.5,0.9,0.999,39,0.5025978901863098,0.8005379327781613,82.22,27,100,54410,4.020451068878174,4.009869337081909,0.010581731796264648,0.010078191757202148,122.98095703125,0.1
FedHST,FashionMNIST,0.5,0.9,0.999,40,0.48065370309352873,0.8075637995317433,82.54,27,100,54410,3.9445061683654785,3.9325878620147705,0.011918306350708008,0.011269092559814453,122.98095703125,0.1
FedHST,FashionMNIST,0.5,0.9,0.999,41,0.43548375160694125,0.8315301921222046,84.13,26,100,54410,4.105992317199707,4.089619159698486,0.016373157501220703,0.015770912170410156,122.98095703125,0.1
FedHST,FashionMNIST,0.5,0.9,0.999,42,0.4009013214588165,0.8536764050242851,85.75,28,100,54410,4.121081352233887,4.109587669372559,0.011493682861328125,0.010882139205932617,122.98095703125,0.1
FedHST,FashionMNIST,0.5,0.9,0.999,43,0.3926986878156662,0.8598973621220825,85.91,26,100,54410,3.394862651824951,3.3840343952178955,0.010828256607055664,0.010218143463134766,122.98095703125,0.1
FedHST,FashionMNIST,0.5,0.9,0.999,44,0.40343897631168363,0.8557407316062718,85.36,29,100,54410,4.848342180252075,4.83620285987854,0.012139320373535156,0.011543035507202148,122.98095703125,0.1
FedHST,FashionMNIST,0.5,0.9,0.999,45,0.4144025996208191,0.8515468149623009,84.91,26,100,54410,2.606738567352295,2.5949501991271973,0.011788368225097656,0.011182308197021484,122.98095703125,0.1
FedHST,FashionMNIST,0.5,0.9,0.999,46,0.4049624097108841,0.8541322660694657,85.27,30,100,54410,4.481435537338257,4.467597007751465,0.013838529586791992,0.013207197189331055,122.98095703125,0.1
FedHST,FashionMNIST,0.5,0.9,0.999,47,0.3932441867828369,0.8580294312168182,85.8,27,100,54410,3.432814598083496,3.4224138259887695,0.010400772094726562,0.009852170944213867,122.98095703125,0.1
FedHST,FashionMNIST,0.5,0.9,0.999,48,0.3881531877040863,0.8609852097058768,86.27,27,100,54410,4.6170642375946045,4.605288028717041,0.011776208877563477,0.011081695556640625,122.98095703125,0.1
FedHST,FashionMNIST,0.5,0.9,0.999,49,0.39100050089359284,0.8577231275854496,86.08,25,100,54410,3.4935574531555176,3.482295513153076,0.011261940002441406,0.010638713836669922,122.98095703125,0.1
FedHST,FashionMNIST,0.5,0.9,0.999,50,0.3870585387468338,0.8585578778122762,86.23,30,100,54410,4.014432668685913,4.0029871463775635,0.01144552230834961,0.010947704315185547,122.98095703125,0.1
