Algorithm,Dataset,Gamma,Beta1,Beta2,Round,Global_Validation_Loss,F1_Score,Top1_Accuracy_Percent,Num_Selected_Clients,Num_Total_Clients,Num_Model_Params,Round_Time_Sec,Client_Time_Sec,Server_Time_Sec,Spatial_Var_Time_Sec,Peak_Memory_MB,Num_Clients_Config
FedHST,FashionMNIST,0.5,0.9,0.999,40,0.48065370309352873,0.8075637995317433,82.54,27,100,54410,3.957493782043457,3.94582200050354,0.011671781539916992,0.011057853698730469,122.98095703125,100
FedHST,FashionMNIST,0.5,0.9,0.999,41,0.43548375160694125,0.8315301921222046,84.13,26,100,54410,3.9769067764282227,3.9661495685577393,0.010757207870483398,0.010157585144042969,122.98095703125,100
FedHST,FashionMNIST,0.5,0.9,0.999,42,0.4009013214588165,0.8536764050242851,85.75,28,100,54410,4.026412010192871,4.015167474746704,0.011244535446166992,0.010664701461791992,122.98095703125,100
FedHST,FashionMNIST,0.5,0.9,0.999,43,0.3926986878156662,0.8598973621220825,85.91,26,100,54410,3.4152753353118896,3.4028375148773193,0.012437820434570312,0.011726140975952148,122.98095703125,100
FedHST,FashionMNIST,0.5,0.9,0.999,44,0.40343897631168363,0.8557407316062718,85.36,29,100,54410,4.576263666152954,4.5641984939575195,0.01206517219543457,0.011503934860229492,122.98095703125,100
FedHST,FashionMNIST,0.5,0.9,0.999,45,0.4144025996208191,0.8515468149623009,84.91,26,100,54410,2.7177016735076904,2.7068238258361816,0.010877847671508789,0.010255098342895508,122.98095703125,100
FedHST,FashionMNIST,0.5,0.9,0.999,46,0.4049624097108841,0.8541322660694657,85.27,30,100,54410,4.532257318496704,4.5210020542144775,0.011255264282226562,0.010727882385253906,122.98095703125,100
FedHST,FashionMNIST,0.5,0.9,0.999,47,0.3932441867828369,0.8580294312168182,85.8,27,100,54410,3.530721426010132,3.519084930419922,0.011636495590209961,0.011017560958862305,122.98095703125,100
FedHST,FashionMNIST,0.5,0.9,0.999,48,0.3881531877040863,0.8609852097058768,86.27,27,100,54410,4.464864015579224,4.453250885009766,0.011613130569458008,0.010971784591674805,122.98095703125,100
FedHST,FashionMNIST,0.5,0.9,0.999,49,0.39100050089359284,0.8577231275854496,86.08,25,100,54410,3.163421154022217,3.1521711349487305,0.011250019073486328,0.010631799697875977,122.98095703125,100
FedHST,FashionMNIST,0.5,0.9,0.999,50,0.3870585387468338,0.8585578778122762,86.23,30,100,54410,4.087910175323486,4.076103448867798,0.011806726455688477,0.011247396469116211,122.98095703125,100
