Algorithm,Dataset,Gamma,Beta1,Beta2,Round,Global_Validation_Loss,F1_Score,Top1_Accuracy_Percent,Num_Selected_Clients,Num_Total_Clients,Num_Model_Params,Round_Time_Sec,Client_Time_Sec,Server_Time_Sec,Spatial_Var_Time_Sec,Peak_Memory_MB,Seed
FedHST,FashionMNIST,1.0,0.9,0.999,22,0.5013737135887146,0.8176160481330698,81.5,26,100,54410,4.5929107666015625,4.581122875213623,0.011787891387939453,0.011176824569702148,122.98046875,42
FedHST,FashionMNIST,1.0,0.9,0.999,23,0.48993231272697446,0.8211108155494035,82.06,28,100,54410,5.224794387817383,5.211502313613892,0.013292074203491211,0.012557744979858398,122.98046875,42
FedHST,FashionMNIST,1.0,0.9,0.999,24,0.4922790570259094,0.8170036338111378,82.08,23,100,54410,3.0581350326538086,3.0470077991485596,0.011127233505249023,0.010494709014892578,122.98046875,42
FedHST,FashionMNIST,1.0,0.9,0.999,25,0.513940206193924,0.8001326668179493,80.78,29,100,54410,3.671088457107544,3.6570451259613037,0.014043331146240234,0.013396978378295898,122.98046875,42
FedHST,FashionMNIST,1.0,0.9,0.999,26,0.5494018009662628,0.7745063670670909,79.38,26,100,54410,4.394465923309326,4.381471395492554,0.012994527816772461,0.012253999710083008,122.98046875,42
FedHST,FashionMNIST,1.0,0.9,0.999,27,0.5518319639205933,0.7731379155618738,79.6,27,100,54410,4.0499608516693115,4.036568880081177,0.013391971588134766,0.01274418830871582,122.98046875,42
FedHST,FashionMNIST,1.0,0.9,0.999,28,0.5327438063144684,0.7812878322603862,80.44,30,100,54410,4.899399995803833,4.885346412658691,0.014053583145141602,0.01340937614440918,122.98095703125,42
FedHST,FashionMNIST,1.0,0.9,0.999,29,0.4968434680223465,0.8006999299573572,81.92,25,100,54410,2.9438436031341553,2.9319491386413574,0.011894464492797852,0.01128387451171875,122.98095703125,42
FedHST,FashionMNIST,1.0,0.9,0.999,30,0.4690749563694,0.815989014739883,83.13,28,100,54410,4.108603000640869,4.0956549644470215,0.012948036193847656,0.012273311614990234,122.98095703125,42
FedHST,FashionMNIST,1.0,0.9,0.999,31,0.44673118562698366,0.834825972241927,84.23,25,100,54410,3.402588367462158,3.390578031539917,0.012010335922241211,0.011394023895263672,122.98095703125,42
FedHST,FashionMNIST,1.0,0.9,0.999,32,0.44245324325561525,0.8433812684138952,84.35,25,100,54410,3.175604820251465,3.164450168609619,0.011154651641845703,0.01056051254272461,122.98095703125,42
FedHST,FashionMNIST,1.0,0.9,0.999,33,0.4546655873775482,0.8371509897958667,83.46,27,100,54410,4.481381893157959,4.468901634216309,0.01248025894165039,0.011906862258911133,122.98095703125,42
FedHST,FashionMNIST,1.0,0.9,0.999,34,0.4451756134033203,0.8420438578172812,83.93,29,100,54410,4.916549444198608,4.903449296951294,0.013100147247314453,0.01250147819519043,122.98095703125,42
FedHST,FashionMNIST,1.0,0.9,0.999,35,0.4253106678009033,0.850510136666436,84.96,27,100,54410,3.8828797340393066,3.870314836502075,0.012564897537231445,0.011937141418457031,122.98095703125,42
FedHST,FashionMNIST,1.0,0.9,0.999,36,0.41779822959899904,0.8504789637779575,85.24,26,100,54410,4.657580852508545,4.646846294403076,0.01073455810546875,0.010180473327636719,122.98095703125,42
FedHST,FashionMNIST,1.0,0.9,0.999,37,0.43073867125511167,0.8411158530992691,84.72,22,100,54410,4.046847105026245,4.036937475204468,0.009909629821777344,0.009336471557617188,122.98095703125,42
FedHST,FashionMNIST,1.0,0.9,0.999,38,0.4694696382045746,0.8166735115141834,83.13,25,100,54410,3.748189687728882,3.736574411392212,0.011615276336669922,0.010921955108642578,122.98095703125,42
FedHST,FashionMNIST,1.0,0.9,0.999,39,0.5010758710384369,0.7978935160770364,81.86,27,100,54410,4.777198553085327,4.76446795463562,0.012730598449707031,0.012096166610717773,122.98095703125,42
FedHST,FashionMNIST,1.0,0.9,0.999,40,0.49430246748924256,0.8004606339637104,81.99,27,100,54410,4.347090482711792,4.334380149841309,0.012710332870483398,0.012085437774658203,122.98095703125,42
FedHST,FashionMNIST,1.0,0.9,0.999,41,0.4582094190120697,0.818391584017534,83.27,26,100,54410,4.288048028945923,4.276324510574341,0.011723518371582031,0.011071443557739258,122.98095703125,42
FedHST,FashionMNIST,1.0,0.9,0.999,42,0.4228717211008072,0.8412013408212609,84.91,28,100,54410,4.287147521972656,4.274517297744751,0.012630224227905273,0.012018680572509766,122.98095703125,42
FedHST,FashionMNIST,1.0,0.9,0.999,43,0.39862214930057527,0.855891922882724,85.83,26,100,54410,3.6311872005462646,3.6196987628936768,0.01148843765258789,0.010904312133789062,122.98095703125,42
FedHST,FashionMNIST,1.0,0.9,0.999,44,0.400858176112175,0.8557237789037666,85.66,29,100,54410,4.917398929595947,4.9046173095703125,0.012781620025634766,0.012200593948364258,122.98095703125,42
FedHST,FashionMNIST,1.0,0.9,0.999,45,0.40952155706882476,0.8539476615033956,85.36,26,100,54410,2.8908159732818604,2.879007577896118,0.011808395385742188,0.011159896850585938,122.98095703125,42
FedHST,FashionMNIST,1.0,0.9,0.999,46,0.40870760788917543,0.8530475894131957,85.24,30,100,54410,4.823580026626587,4.80979585647583,0.013784170150756836,0.013028621673583984,122.98095703125,42
FedHST,FashionMNIST,1.0,0.9,0.999,47,0.4029108118057251,0.8557896730525071,85.55,27,100,54410,3.691084146499634,3.6787469387054443,0.012337207794189453,0.011727571487426758,122.98095703125,42
FedHST,FashionMNIST,1.0,0.9,0.999,48,0.39601632604598996,0.8582871790311545,85.87,27,100,54410,4.584776878356934,4.572158098220825,0.012618780136108398,0.011909008026123047,122.98095703125,42
FedHST,FashionMNIST,1.0,0.9,0.999,49,0.38931495809555056,0.8600523573175278,86.1,25,100,54410,3.3778696060180664,3.3665316104888916,0.011337995529174805,0.01071786880493164,122.98095703125,42
FedHST,FashionMNIST,1.0,0.9,0.999,50,0.38298718473911286,0.8624216254142937,86.39,30,100,54410,4.741926431655884,4.729551792144775,0.012374639511108398,0.011771678924560547,122.98095703125,42
